"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14895-15792","C","Johnny","O'Bryant","7.384615384615385","52","3500","MIL@CHI","MIL","CHI","","","",""
"14895-9785","SF","James","Jones","5.53421052631579","38","3500","MEM@CLE","CLE","MEM","","","",""
"14895-20907","C","Shayne","Whittington","3.15","4","3500","SA@IND","IND","SA","","","",""
"14895-9739","C","JaVale","McGee","11.609375","32","3500","LAC@DAL","DAL","LAC","","","",""
"14895-9736","SF","Caron","Butler","5.522222222222222","9","3500","SAC@NO","SAC","NO","","","",""
"14895-16301","C","Dewayne","Dedmon","9.081578947368422","38","3500","ORL@GS","ORL","GS","","","",""
"14895-9731","C","Kosta","Koufos","15.283050847457629","59","3500","SAC@NO","SAC","NO","GTD","Illness","",""
"14895-9751","PG","Toney","Douglas","11.5075","40","3500","SAC@NO","NO","SAC","","","",""
"14895-64017","C","Salah","Mejri","7.590476190476189","21","3500","LAC@DAL","DAL","LAC","","","",""
"14895-16604","SG","Justin","Holiday","5.934375","32","3500","MIL@CHI","CHI","MIL","","","",""
"14895-15858","PF","Branden","Dawson","2.533333333333333","3","3500","LAC@DAL","LAC","DAL","","","",""
"14895-15864","PF","Adreian","Payne","6.517073170731707","41","3500","MIN@CHA","MIN","CHA","","","",""
"14895-23823","PF","Willie","Cauley-Stein","15.82127659574468","47","3500","SAC@NO","SAC","NO","","","",""
"14895-9804","C","Alexis","Ajinca","10.970212765957447","47","3500","SAC@NO","NO","SAC","O","Chest","",""
"14895-55376","SF","Damjan","Rudez","3.623076923076923","26","3500","MIN@CHA","MIN","CHA","","","",""
"14895-16363","SG","Joe","Harris","1.72","5","3500","ORL@GS","ORL","GS","O","Foot","",""
"14895-9796","SF","Luc Richard","Mbah a Moute","7.378947368421053","57","3500","LAC@DAL","LAC","DAL","GTD","Eye","",""
"14895-16629","SG","Bryce","Jones","12.292857142857143","14","3500","SAC@NO","NO","SAC","O","Wrist","",""
"14895-9895","SF","Steve","Novak","2.9","10","3500","MIL@CHI","MIL","CHI","O","Knee","",""
"14895-17491","SF","James","Ennis","2.9923076923076923","13","3500","MEM@CLE","MEM","CLE","","","",""
"14895-16411","SG","C.J.","Wilcox","2.853846153846154","13","3500","LAC@DAL","LAC","DAL","","","",""
"14895-17517","SG","Tony","Snell","10.889655172413793","58","3500","MIL@CHI","CHI","MIL","","","",""
"14895-58661","SG","Rashad","Vaughn","5.121818181818182","55","3500","MIL@CHI","MIL","CHI","","","",""
"14895-17520","PF","Cameron","Bairstow","4.588888888888889","18","3500","MIL@CHI","CHI","MIL","GTD","Back","",""
"14895-16443","PF","Duje","Dukan","0","0","3500","SAC@NO","SAC","NO","","","",""
"14895-16925","PF","Jarnell","Stokes","2.185714285714286","7","3500","SAC@NO","NO","SAC","","","",""
"14895-15727","SG","Ben","McLemore","12.217543859649123","57","3500","SAC@NO","SAC","NO","","","",""
"14895-16202","PF","Rakeem","Christmas","0","0","3500","SA@IND","IND","SA","","","",""
"14895-16196","PF","Dwight","Powell","13.608771929824563","57","3500","LAC@DAL","DAL","LAC","","","",""
"14895-16230","SG","Jordan","McRae","7.4799999999999995","10","3500","MEM@CLE","CLE","MEM","","","",""
"14895-9461","PF","Kevin","Garnett","11.973684210526315","38","3500","MIN@CHA","MIN","CHA","O","Knee","",""
"14895-9463","C","Kendrick","Perkins","6.18235294117647","17","3500","SAC@NO","NO","SAC","","","",""
"14895-9942","SF","Chase","Budinger","9.789795918367346","49","3500","SA@IND","IND","SA","","","",""
"14895-9940","PF","Dante","Cunningham","10.569491525423729","59","3500","SAC@NO","NO","SAC","","","",""
"14895-20805","SG","Troy","Daniels","7.403333333333333","30","3500","MIN@CHA","CHA","MIN","","","",""
"14895-9941","PF","Jeff","Ayres","3.5200000000000005","5","3500","LAC@DAL","LAC","DAL","","","",""
"14895-9459","SF","Paul","Pierce","11.474545454545455","55","3500","LAC@DAL","LAC","DAL","","","",""
"14895-15699","SG","Roy Devyn","Marble","2.976923076923077","13","3500","ORL@GS","ORL","GS","","","",""
"14895-12391","PF","Jeremy","Evans","5.3933333333333335","30","3500","LAC@DAL","DAL","LAC","","","",""
"14895-58081","PG","Tyus","Jones","10.161111111111111","18","3500","MIN@CHA","MIN","CHA","","","",""
"14895-9490","C","Anderson","Varejao","7.635135135135135","37","3500","ORL@GS","GS","ORL","","","",""
"14895-9484","PG","Mo","Williams","14.505714285714285","35","3500","MEM@CLE","CLE","MEM","O","Knee","",""
"14895-12354","C","Cole","Aldrich","13.620512820512822","39","3500","LAC@DAL","LAC","DAL","","","",""
"14895-14549","PF","Lavoy","Allen","14.749180327868853","61","3500","SA@IND","IND","SA","O","Knee","",""
"14895-16063","PF","Eric","Moreland","3.84","5","3500","SAC@NO","SAC","NO","O","Foot","",""
"14895-9520","PF","Charlie","Villanueva","9.556","50","3500","LAC@DAL","DAL","LAC","","","",""
"14895-12364","SG","James","Anderson","4.877142857142857","35","3500","SAC@NO","SAC","NO","","","",""
"14895-9525","PG","C.J.","Watson","10.882352941176471","17","3500","ORL@GS","ORL","GS","","","",""
"14895-16059","SG","Jared","Cunningham","4.4325","40","3500","ORL@GS","ORL","GS","","","",""
"14895-12360","SG","Elliot","Williams","3.56","5","3500","MEM@CLE","MEM","CLE","","","",""
