"Id","Position","First Name","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"14547-12360","SG","Elliot","Williams","3.6","5","3500","MIL@MEM","MEM","MIL","","","",""
"14547-17894","PF","Mike","Muscala","7.6","32","3500","ATL@IND","ATL","IND","","","",""
"14547-14533","PG","Shelvin","Mack","8.2","19","3500","ATL@IND","ATL","IND","","","",""
"14547-15846","SG","Tim","Hardaway Jr.","7.3","16","3500","ATL@IND","ATL","IND","","","",""
"14547-9567","SG","Sasha","Vujacic","7","30","3500","NY@TOR","NY","TOR","","","",""
"14547-21665","SG","Alan","Anderson","0","0","3500","DEN@WAS","WAS","DEN","O","Ankle","",""
"14547-16089","SG","Lamar","Patterson","6.4","30","3500","ATL@IND","ATL","IND","","","",""
"14547-15591","C","Miles","Plumlee","5.7","26","3500","MIL@MEM","MIL","MEM","","","",""
"14547-16604","SG","Justin","Holiday","5.2","25","3500","ATL@IND","ATL","IND","","","",""
"14547-17384","C","Kyle","O'Quinn","11.8","37","3500","NY@TOR","NY","TOR","","","",""
"14547-15587","SF","Ryan","Kelly","11.9","17","3500","CHI@LAL","LAL","CHI","","","",""
"14547-12349","SF","Luke","Babbitt","7.3","22","3500","SAC@NO","NO","SAC","","","",""
"14547-9804","C","Alexis","Ajinca","11.3","34","3500","SAC@NO","NO","SAC","","","",""
"14547-15583","SG","Seth","Curry","6","23","3500","SAC@NO","SAC","NO","","","",""
"14547-63478","C","Cristiano","Felicio","1.6","3","3500","CHI@LAL","CHI","LAL","","","",""
"14547-16375","SG","Jarell","Eddie","6.1","11","3500","DEN@WAS","WAS","DEN","","","",""
"14547-9568","SF","Metta","World Peace","11.1","19","3500","CHI@LAL","LAL","CHI","","","",""
"14547-16629","SG","Bryce","Jones","2.6","3","3500","SAC@NO","NO","SAC","","","",""
"14547-23800","SF","Glenn","Robinson III","7.3","30","3500","ATL@IND","IND","ATL","","","",""
"14547-15405","PF","JaMychal","Green","11.3","45","3500","MIL@MEM","MEM","MIL","","","",""
"14547-17491","SF","James","Ennis","4.3","7","3500","MIL@MEM","MEM","MIL","","","",""
