Rank,EntryId,EntryName,TimeRemaining,Points,Lineup
514,349529090,oneworld60 (7/7),0,273.75,PG Michael Carter-Williams SG Klay Thompson SF Giannis Antetokounmpo PF Draymond Green C Miles Plumlee F Jabari Parker G Kentavious Caldwell-Pope UTIL Serge Ibaka
523,349493791,GLewis1983 (1/3),0,273.5,PG Michael Carter-Williams SG Andre Roberson SF Kevin Durant PF Serge Ibaka C Aron Baynes F Andre Iguodala G Russell Westbrook UTIL Greg Monroe
523,349503299,GabrielErickson,0,273.5,PG Stephen Curry SG Khris Middleton SF Kevin Durant PF Serge Ibaka C Miles Plumlee F James Michael McAdoo G Michael Carter-Williams UTIL Andrew Bogut
523,349506390,ngrimes20,0,273.5,PG Michael Carter-Williams SG Dion Waiters SF Tobias Harris PF Serge Ibaka C Marreese Speights F Andre Iguodala G Stephen Curry UTIL Kevin Durant
523,349509921,GLewis1983 (3/3),0,273.5,PG Michael Carter-Williams SG Andre Roberson SF Kevin Durant PF Serge Ibaka C Aron Baynes F Andre Iguodala G Russell Westbrook UTIL Greg Monroe
523,349512940,Rosales10,0,273.5,PG Stephen Curry SG Khris Middleton SF Marcus Morris PF Jabari Parker C Andrew Bogut F Serge Ibaka G Reggie Jackson UTIL Shaun Livingston
523,349513709,jsames,0,273.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Andre Iguodala PF Serge Ibaka C Enes Kanter F Kyle Singler G Russell Westbrook UTIL Marcus Morris
523,349514532,bgaughan (2/3),0,273.5,PG Russell Westbrook SG O.J. Mayo SF Andre Iguodala PF Draymond Green C Miles Plumlee F Marcus Morris G Klay Thompson UTIL Michael Carter-Williams
523,349515607,MunySquad (4/9),0,273.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Harrison Barnes PF Serge Ibaka C Andre Drummond F Tobias Harris G Michael Carter-Williams UTIL Miles Plumlee
523,349516026,EdAngelino (4/7),0,273.5,PG Reggie Jackson SG Klay Thompson SF Kevin Durant PF Draymond Green C Enes Kanter F Andre Iguodala G O.J. Mayo UTIL Dion Waiters
523,349519474,demaurioc,0,273.5,PG Reggie Jackson SG O.J. Mayo SF Andre Iguodala PF Serge Ibaka C Greg Monroe F Giannis Antetokounmpo G Stephen Curry UTIL Miles Plumlee
523,349520842,CZYX (21/50),0,273.5,PG Russell Westbrook SG Andre Roberson SF Andre Iguodala PF Serge Ibaka C Aron Baynes F Kevin Durant G Michael Carter-Williams UTIL Greg Monroe
523,349529617,Cnpjerob (6/11),0,273.5,PG Reggie Jackson SG Khris Middleton SF Andre Iguodala PF Jabari Parker C Andrew Bogut F Serge Ibaka G Stephen Curry UTIL Steven Adams
535,349478172,oaks101 (1/4),0,273.25,PG Reggie Jackson SG Khris Middleton SF Marcus Morris PF Serge Ibaka C Andre Drummond F Jabari Parker G Michael Carter-Williams UTIL O.J. Mayo
535,349497669,jayranger,0,273.25,PG Russell Westbrook SG Andre Roberson SF Kevin Durant PF Draymond Green C Andrew Bogut F Andre Iguodala G O.J. Mayo UTIL Steven Adams
535,349503214,100prf,0,273.25,PG Stephen Curry SG Kentavious Caldwell-Pope SF Kevin Durant PF Jabari Parker C Andre Drummond F Reggie Bullock G Shaun Livingston UTIL Leandro Barbosa
535,349508201,oaks101 (4/4),0,273.25,PG Reggie Jackson SG Khris Middleton SF Marcus Morris PF Serge Ibaka C Andre Drummond F Jabari Parker G Michael Carter-Williams UTIL O.J. Mayo
535,349520805,winnie196,0,273.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Tobias Harris PF Serge Ibaka C Marreese Speights F Andre Iguodala G Stephen Curry UTIL Shaun Livingston
535,349521064,JMG1MON,0,273.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Kevin Durant PF Draymond Green C Enes Kanter F Andre Iguodala G Shaun Livingston UTIL Marreese Speights
535,349531223,smiddo12,0,273.25,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Jabari Parker C Andre Drummond F Serge Ibaka G O.J. Mayo UTIL Shaun Livingston
535,349531529,mannykutz (5/5),0,273.25,PG Stephen Curry SG Dion Waiters SF Marcus Morris PF Serge Ibaka C Enes Kanter F Andre Iguodala G Russell Westbrook UTIL Miles Plumlee
543,349502801,tpyo (1/2),0,273,PG Russell Westbrook SG Darrun Hilliard SF Kevin Durant PF James Michael McAdoo C Miles Plumlee F Marcus Morris G Stephen Curry UTIL Shaun Livingston
543,349503684,HBartz14 (1/2),0,273,PG Stephen Curry SG O.J. Mayo SF Kyle Singler PF Johnny O'Bryant C Marreese Speights F Kevin Durant G Klay Thompson UTIL Draymond Green
543,349519023,HBartz14 (2/2),0,273,PG Stephen Curry SG O.J. Mayo SF Kyle Singler PF Johnny O'Bryant C Marreese Speights F Kevin Durant G Klay Thompson UTIL Draymond Green
543,349520846,CZYX (25/50),0,273,PG Russell Westbrook SG Andre Roberson SF Tobias Harris PF Draymond Green C Aron Baynes F Andre Iguodala G Michael Carter-Williams UTIL Andre Drummond
543,349521519,Ghadaffi,0,273,PG Stephen Curry SG Khris Middleton SF Andre Iguodala PF Serge Ibaka C Andrew Bogut F Marcus Morris G Klay Thompson UTIL Harrison Barnes
543,349523957,gryan (11/50),0,273,PG Russell Westbrook SG Khris Middleton SF Harrison Barnes PF Serge Ibaka C Steven Adams F Kevin Durant G Cameron Payne UTIL Miles Plumlee
543,349531148,Snacheeze (1/2),0,273,PG Stephen Curry SG Kentavious Caldwell-Pope SF Kevin Durant PF Serge Ibaka C Aron Baynes F Harrison Barnes G Michael Carter-Williams UTIL Andre Iguodala
550,349487360,BJackson1988,0,272.75,PG Stephen Curry SG Khris Middleton SF Tobias Harris PF Serge Ibaka C Enes Kanter F Andre Iguodala G Reggie Jackson UTIL Dion Waiters
550,349487885,dsmooth4684 (1/2),0,272.75,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Draymond Green C Miles Plumlee F Andre Iguodala G Khris Middleton UTIL Andrew Bogut
550,349507936,jstreck2 (1/5),0,272.75,PG Stephen Curry SG Khris Middleton SF Marcus Morris PF Serge Ibaka C Greg Monroe F Harrison Barnes G Kentavious Caldwell-Pope UTIL Miles Plumlee
550,349507950,jstreck2 (2/5),0,272.75,PG Stephen Curry SG Khris Middleton SF Marcus Morris PF Serge Ibaka C Greg Monroe F Harrison Barnes G Kentavious Caldwell-Pope UTIL Miles Plumlee
550,349510019,dsmooth4684 (2/2),0,272.75,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Draymond Green C Miles Plumlee F Andre Iguodala G Khris Middleton UTIL Andrew Bogut
550,349513444,Art12qb,0,272.75,PG Stephen Curry SG Dion Waiters SF Tobias Harris PF Serge Ibaka C Enes Kanter F Draymond Green G Michael Carter-Williams UTIL Steven Adams
550,349513446,jhallstl (3/11),0,272.75,PG Stephen Curry SG Klay Thompson SF Marcus Morris PF Serge Ibaka C Steven Adams F Tobias Harris G Dion Waiters UTIL Michael Carter-Williams
550,349515324,jstreck2 (4/5),0,272.75,PG Stephen Curry SG Khris Middleton SF Marcus Morris PF Serge Ibaka C Greg Monroe F Harrison Barnes G Kentavious Caldwell-Pope UTIL Miles Plumlee
550,349521578,jasoncarte (1/2),0,272.75,PG Stephen Curry SG O.J. Mayo SF Kevin Durant PF Serge Ibaka C Greg Monroe F Andre Iguodala G Steve Blake UTIL Enes Kanter
550,349529193,smokers (2/2),0,272.75,PG Stephen Curry SG Dion Waiters SF Tobias Harris PF Serge Ibaka C Steven Adams F Marcus Morris G Klay Thompson UTIL Michael Carter-Williams
550,349530942,Ekopz (2/2),0,272.75,PG Stephen Curry SG Kentavious Caldwell-Pope SF Andre Iguodala PF Serge Ibaka C Enes Kanter F Harrison Barnes G Reggie Jackson UTIL Klay Thompson
550,349531327,jstreck2 (5/5),0,272.75,PG Stephen Curry SG Khris Middleton SF Marcus Morris PF Serge Ibaka C Greg Monroe F Harrison Barnes G Kentavious Caldwell-Pope UTIL Miles Plumlee
550,349531688,ebzizi (2/7),0,272.75,PG Stephen Curry SG Brandon Rush SF Kevin Durant PF Serge Ibaka C Marreese Speights F Johnny O'Bryant G Andre Roberson UTIL Russell Westbrook
550,349538244,ebzizi (4/7),0,272.75,PG Stephen Curry SG Brandon Rush SF Kevin Durant PF Serge Ibaka C Marreese Speights F Johnny O'Bryant G Andre Roberson UTIL Russell Westbrook
550,349538252,ebzizi (5/7),0,272.75,PG Stephen Curry SG Brandon Rush SF Kevin Durant PF Serge Ibaka C Marreese Speights F Johnny O'Bryant G Andre Roberson UTIL Russell Westbrook
550,349538264,ebzizi (6/7),0,272.75,PG Stephen Curry SG Brandon Rush SF Kevin Durant PF Serge Ibaka C Marreese Speights F Johnny O'Bryant G Andre Roberson UTIL Russell Westbrook
566,349498159,dawgpound992,0,272.5,PG Stephen Curry SG O.J. Mayo SF Marcus Morris PF Joel Anthony C Andrew Bogut F Draymond Green G Klay Thompson UTIL Serge Ibaka
566,349500612,DEP78,0,272.5,PG Stephen Curry SG Klay Thompson SF Andre Iguodala PF Serge Ibaka C Enes Kanter F Reggie Bullock G Russell Westbrook UTIL Randy Foye
566,349518336,NapQueen85 (8/9),0,272.5,PG Reggie Jackson SG Klay Thompson SF Marcus Morris PF Serge Ibaka C Steven Adams F Harrison Barnes G Stephen Curry UTIL Andrew Bogut
566,349530414,Ktconstruction (2/2),0,272.5,PG Russell Westbrook SG Dion Waiters SF Kevin Durant PF Serge Ibaka C Steven Adams F Tobias Harris G Shaun Livingston UTIL Kentavious Caldwell-Pope
570,349487426,AtxFantasyKing (1/7),0,272.25,PG Reggie Jackson SG Klay Thompson SF Kevin Durant PF Serge Ibaka C Andrew Bogut F Marcus Morris G Kentavious Caldwell-Pope UTIL Harrison Barnes
570,349501692,wwdavew,0,272.25,PG Russell Westbrook SG Andre Roberson SF Marcus Morris PF Serge Ibaka C Greg Monroe F Kyle Singler G Shaun Livingston UTIL Stephen Curry
570,349504189,Skidog1971 (1/2),0,272.25,PG Reggie Jackson SG Klay Thompson SF Kevin Durant PF Serge Ibaka C Andrew Bogut F Marcus Morris G Kentavious Caldwell-Pope UTIL Harrison Barnes
570,349506584,samsof,0,272.25,PG Randy Foye SG Dion Waiters SF Andre Iguodala PF Serge Ibaka C Enes Kanter F Kevin Durant G Khris Middleton UTIL Stephen Curry
570,349512867,bet_me_5000,0,272.25,PG Stephen Curry SG Dion Waiters SF Kevin Durant PF Draymond Green C Enes Kanter F Andre Iguodala G Shaun Livingston UTIL O.J. Mayo
570,349513899,6G0D (6/21),0,272.25,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Andrew Bogut F Andre Iguodala G Stephen Curry UTIL Andre Drummond
570,349514611,Justamillion,0,272.25,PG Reggie Jackson SG Kentavious Caldwell-Pope SF Harrison Barnes PF Serge Ibaka C Andrew Bogut F Marcus Morris G Klay Thompson UTIL Kevin Durant
570,349520834,CZYX (13/50),0,272.25,PG Russell Westbrook SG Klay Thompson SF Tobias Harris PF Draymond Green C Aron Baynes F Andre Iguodala G Kentavious Caldwell-Pope UTIL Steven Adams
570,349530847,Pinkman187 (30/50),0,272.25,PG Stephen Curry SG Dion Waiters SF Giannis Antetokounmpo PF Serge Ibaka C Aron Baynes F Draymond Green G Michael Carter-Williams UTIL Steven Adams
579,349510471,NapQueen85 (6/9),0,272,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Andre Drummond F Andre Iguodala G Michael Carter-Williams UTIL Enes Kanter
579,349520854,CZYX (33/50),0,272,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Andre Drummond F Andre Iguodala G Michael Carter-Williams UTIL Enes Kanter
579,349522949,Bouchsta (4/4),0,272,PG Russell Westbrook SG Brandon Rush SF Kevin Durant PF Serge Ibaka C Marreese Speights F Reggie Bullock G Stephen Curry UTIL Anderson Varejao
579,349523216,san5781 (2/3),0,272,PG Russell Westbrook SG Dion Waiters SF Kevin Durant PF Serge Ibaka C Steven Adams F Marcus Morris G Kentavious Caldwell-Pope UTIL Marreese Speights
579,349529831,joebuckyourself7948,0,272,PG Reggie Jackson SG Kentavious Caldwell-Pope SF Andre Iguodala PF Serge Ibaka C Greg Monroe F Kevin Durant G O.J. Mayo UTIL Tobias Harris
579,349530046,damuzieloh99 (2/2),0,272,PG Stephen Curry SG O.J. Mayo SF Tobias Harris PF Serge Ibaka C Steven Adams F Kevin Durant G Michael Carter-Williams UTIL Randy Foye
579,349530424,bigdfan08,0,272,PG Stephen Curry SG Kentavious Caldwell-Pope SF Kevin Durant PF Serge Ibaka C Enes Kanter F Andre Iguodala G O.J. Mayo UTIL Harrison Barnes
579,349531185,maineman40,0,272,PG Stephen Curry SG Khris Middleton SF Marcus Morris PF Jabari Parker C Enes Kanter F Serge Ibaka G Michael Carter-Williams UTIL Andre Iguodala
579,349531556,federale,0,272,PG Stephen Curry SG Kentavious Caldwell-Pope SF Kevin Durant PF Serge Ibaka C Enes Kanter F Andre Iguodala G O.J. Mayo UTIL Harrison Barnes
588,349521812,hulk4268,0,271.75,PG Reggie Jackson SG Dion Waiters SF Tobias Harris PF Serge Ibaka C Andre Drummond F Draymond Green G Kentavious Caldwell-Pope UTIL Harrison Barnes
588,349522156,ishvt35 (4/6),0,271.75,PG Stephen Curry SG Dion Waiters SF Kevin Durant PF Draymond Green C Steven Adams F Harrison Barnes G O.J. Mayo UTIL Reggie Bullock
588,349522395,sarabhome12,0,271.75,PG Russell Westbrook SG O.J. Mayo SF Marcus Morris PF Draymond Green C Andre Drummond F Andre Iguodala G Dion Waiters UTIL Steven Adams
588,349530174,kingcottle,0,271.75,PG Michael Carter-Williams SG Dion Waiters SF Tobias Harris PF Serge Ibaka C Andre Drummond F Marcus Morris G Shaun Livingston UTIL Stephen Curry
592,349487641,Jayb30,0,271.5,PG Reggie Jackson SG Khris Middleton SF Marcus Morris PF Jabari Parker C Andrew Bogut F Draymond Green G Michael Carter-Williams UTIL Serge Ibaka
592,349487644,cheche.pony (1/2),0,271.5,PG Russell Westbrook SG Klay Thompson SF Kyle Singler PF Serge Ibaka C Marreese Speights F Marcus Morris G Leandro Barbosa UTIL Stephen Curry
592,349507438,darkmo,0,271.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Kevin Durant PF Draymond Green C Miles Plumlee F Harrison Barnes G Dion Waiters UTIL Darrun Hilliard
592,349515145,Dennard1,0,271.5,PG Stephen Curry SG Klay Thompson SF Harrison Barnes PF Serge Ibaka C Enes Kanter F Marcus Morris G Khris Middleton UTIL Marreese Speights
592,349518419,RpcAllDay14,0,271.5,PG Stephen Curry SG Kentavious Caldwell-Pope SF Giannis Antetokounmpo PF Serge Ibaka C Andrew Bogut F Marcus Morris G Reggie Jackson UTIL Miles Plumlee
592,349519044,DubyasOnly,0,271.5,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Andre Iguodala PF Serge Ibaka C Andrew Bogut F Marcus Morris G Stephen Curry UTIL Shaun Livingston
592,349521770,zakamaflopagus (2/2),0,271.5,PG Steve Blake SG Kentavious Caldwell-Pope SF Harrison Barnes PF Serge Ibaka C Miles Plumlee F Marcus Morris G Russell Westbrook UTIL Stephen Curry
592,349523358,LawlessWarrior (2/2),0,271.5,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Andrew Bogut F Andre Iguodala G Stephen Curry UTIL Shaun Livingston
592,349523879,itchynut,0,271.5,PG Stephen Curry SG Khris Middleton SF Marcus Morris PF Jabari Parker C Greg Monroe F Reggie Bullock G O.J. Mayo UTIL Serge Ibaka
592,349538184,mcclary11,0,271.5,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Andre Iguodala PF Serge Ibaka C Andrew Bogut F Marcus Morris G Stephen Curry UTIL Shaun Livingston
602,349493414,KlairVoyant (1/10),0,271.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Draymond Green C Andrew Bogut F Serge Ibaka G Michael Carter-Williams UTIL Steven Adams
602,349493415,KlairVoyant (2/10),0,271.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Draymond Green C Andrew Bogut F Serge Ibaka G Michael Carter-Williams UTIL Steven Adams
602,349493416,KlairVoyant (3/10),0,271.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Draymond Green C Andrew Bogut F Serge Ibaka G Michael Carter-Williams UTIL Steven Adams
602,349493417,KlairVoyant (4/10),0,271.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Draymond Green C Andrew Bogut F Serge Ibaka G Michael Carter-Williams UTIL Steven Adams
602,349493418,KlairVoyant (5/10),0,271.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Draymond Green C Andrew Bogut F Serge Ibaka G Michael Carter-Williams UTIL Steven Adams
602,349493419,KlairVoyant (6/10),0,271.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Draymond Green C Andrew Bogut F Serge Ibaka G Michael Carter-Williams UTIL Steven Adams
602,349493420,KlairVoyant (7/10),0,271.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Draymond Green C Andrew Bogut F Serge Ibaka G Michael Carter-Williams UTIL Steven Adams
602,349493421,KlairVoyant (8/10),0,271.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Draymond Green C Andrew Bogut F Serge Ibaka G Michael Carter-Williams UTIL Steven Adams
602,349493422,KlairVoyant (9/10),0,271.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Draymond Green C Andrew Bogut F Serge Ibaka G Michael Carter-Williams UTIL Steven Adams
602,349493423,KlairVoyant (10/10),0,271.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Draymond Green C Andrew Bogut F Serge Ibaka G Michael Carter-Williams UTIL Steven Adams
602,349497144,dwildnauer,0,271.25,PG Stephen Curry SG Dion Waiters SF Kevin Durant PF Serge Ibaka C Andrew Bogut F Marcus Morris G Michael Carter-Williams UTIL Miles Plumlee
602,349505032,DetBlue50 (1/8),0,271.25,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Kevin Durant PF Jabari Parker C Enes Kanter F Marcus Morris G Reggie Jackson UTIL Serge Ibaka
602,349506319,Allstarphilly44 (1/2),0,271.25,PG Reggie Jackson SG Khris Middleton SF Giannis Antetokounmpo PF Serge Ibaka C Andre Drummond F Marcus Morris G Kentavious Caldwell-Pope UTIL Cameron Payne
602,349506394,6G0D (1/21),0,271.25,PG Reggie Jackson SG Kentavious Caldwell-Pope SF Marcus Morris PF Jabari Parker C Enes Kanter F Serge Ibaka G Michael Carter-Williams UTIL Kevin Durant
602,349512884,nicholasblacken,0,271.25,PG Stephen Curry SG Kentavious Caldwell-Pope SF Tobias Harris PF Jabari Parker C Enes Kanter F Serge Ibaka G Khris Middleton UTIL Miles Plumlee
602,349512942,cdodson50 (2/3),0,271.25,PG Russell Westbrook SG O.J. Mayo SF Kevin Durant PF Draymond Green C Miles Plumlee F Andre Iguodala G Shaun Livingston UTIL Harrison Barnes
602,349513647,JackRabbitZero (13/50),0,271.25,PG Russell Westbrook SG Darrun Hilliard SF Tobias Harris PF Serge Ibaka C Aron Baynes F Marcus Morris G Stephen Curry UTIL Shaun Livingston
602,349513660,JackRabbitZero (26/50),0,271.25,PG Stephen Curry SG Khris Middleton SF Kyle Singler PF Serge Ibaka C Andrew Bogut F Kevin Durant G Kentavious Caldwell-Pope UTIL Steve Blake
602,349515174,Oxpeckers,0,271.25,PG Stephen Curry SG Klay Thompson SF Marcus Morris PF Serge Ibaka C Steven Adams F Harrison Barnes G Kentavious Caldwell-Pope UTIL Michael Carter-Williams
602,349520851,CZYX (30/50),0,271.25,PG Russell Westbrook SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Andrew Bogut F Draymond Green G Michael Carter-Williams UTIL Steven Adams
602,349521292,reneej23 (1/4),0,271.25,PG Reggie Jackson SG Andre Roberson SF Marcus Morris PF Serge Ibaka C Greg Monroe F Giannis Antetokounmpo G Michael Carter-Williams UTIL Andre Drummond
602,349522129,kjisme,0,271.25,PG Michael Carter-Williams SG Kentavious Caldwell-Pope SF Marcus Morris PF Serge Ibaka C Andre Drummond F Andre Iguodala G Russell Westbrook UTIL O.J. Mayo
602,349523988,gryan (42/50),0,271.25,PG Stephen Curry SG Kentavious Caldwell-Pope SF Kyle Singler PF Draymond Green C Andre Drummond F Serge Ibaka G Dion Waiters UTIL Andrew Bogut
602,349531865,crdnlsfan301 (2/2),0,271.25,PG Stephen Curry SG Klay Thompson SF Tobias Harris PF Jabari Parker C Andre Drummond F Andre Iguodala G Darrun Hilliard UTIL Miles Plumlee
626,349487900,bigbear03,0,271,PG Russell Westbrook SG Klay Thompson SF Kevin Durant PF Serge Ibaka C Anderson Varejao F Marcus Morris G Dion Waiters UTIL Darrun Hilliard
626,349505333,goldendiva (1/2),0,271,PG Russell Westbrook SG Klay Thompson SF Andre Iguodala PF Serge Ibaka C Enes Kanter F Johnny O'Bryant G Shaun Livingston UTIL Stephen Curry
626,349509471,hoaglanr (45/50),0,271,PG Reggie Jackson SG Khris Middleton SF Tobias Harris PF Jabari Parker C Miles Plumlee F Marcus Morris G Stephen Curry UTIL Shaun Livingston
626,349523970,gryan (24/50),0,271,PG Stephen Curry SG Khris Middleton SF Harrison Barnes PF Serge Ibaka C Steven Adams F Marcus Morris G Reggie Jackson UTIL Andrew Bogut
626,349528736,goldendiva (2/2),0,271,PG Russell Westbrook SG Klay Thompson SF Andre Iguodala PF Serge Ibaka C Enes Kanter F Johnny O'Bryant G Shaun Livingston UTIL Stephen Curry
